"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2013","2013",31.9,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2014","2014",34.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2015","2015",35.6,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2016","2016",37,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2017","2017",36.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2018","2018",42.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2019","2019",44.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2020","2020",47,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",750,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",775,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2012","2012",653,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2013","2013",766,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2014","2014",651,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2015","2015",746,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2016","2016",627,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2017","2017",638,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2018","2018",689,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2019","2019",598,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2020","2020",544,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",1345,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",1226,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2012","2012",1320,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2013","2013",1170,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2014","2014",1258,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2015","2015",1123,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2016","2016",1239,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2017","2017",1189,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2018","2018",1246,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2019","2019",1389,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2020","2020",1449,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2010","2010",1338,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2011","2011",1412,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2012","2012",1359,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2013","2013",1357,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2014","2014",1396,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2015","2015",1310,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2016","2016",1347,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2017","2017",1239,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2018","2018",1236,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2019","2019",1148,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2020","2020",1184,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",5729,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",5679,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2012","2012",5529,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2013","2013",5433,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2014","2014",5173,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2015","2015",5396,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2016","2016",5269,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2017","2017",5219,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2018","2018",5136,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2019","2019",4822,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2020","2020",4799,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",786,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",719,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2012","2012",671,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2013","2013",747,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2014","2014",523,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2015","2015",619,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2016","2016",642,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2017","2017",679,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2018","2018",592,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2019","2019",579,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2020","2020",492,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",36.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",38,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2012","2012",38.9,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2013","2013",34.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2014","2014",38.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2015","2015",37.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2016","2016",37.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2017","2017",37.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2018","2018",35,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2019","2019",34.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2020","2020",37,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",79.2,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",79.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",79.3,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",79.3,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",75.4,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",80.1,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",78.8,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",78.4,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",79.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2019","2019",73.8,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2020","2020",75.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",30.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",29.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",30.8,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",28.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",30.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",28.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",29.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",31.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",34.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2019","2019",37.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2020","2020",37.9,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",10.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",9.4,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",9.2,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",10.4,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",6.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",9.1,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",8.8,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",10.1,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",8.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2019","2019",8.3,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2020","2020",6.6,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",20.2,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",19.6,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",20.7,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",20,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",22.6,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",19.2,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",19,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",19.9,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",21,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",24.9,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",23.5,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",19.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",20.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",19.5,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",20.9,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",19.2,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",21.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",18.5,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",18.7,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",19,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",17.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",16.4,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2010","2010",438,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2011","2011",405,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2012","2012",424,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2013","2013",439,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2014","2014",463,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2015","2015",464,,
